,City,longitude,latitude
4194,NEURUPPIN,52.924,12.806
4195,NEUSALZA-SPREMBERG,51.041,14.548
4196,NEUSCHOO,53.567,7.517
4197,NEUSEDDIN,52.289,12.985
4198,NEUSITZ,49.367,10.217
4199,NEUSORG,49.933,11.967
4200,NEUSS,51.200,6.683
4201,NEUSTADT,50.583,10.940
4202,NEUSTADT,50.741,11.750
4203,NEUSTADT,51.023,14.221
4204,NEUSTADT,52.865,12.422
4205,NEUSTADT (HESSEN),50.850,9.117
4206,NEUSTADT (WIED),50.617,7.433
4207,NEUSTADT AM KULM,49.833,11.833
4208,NEUSTADT AM MAIN,49.933,9.567
4209,NEUSTADT AM RÜBENBERGE,52.500,9.467
4210,NEUSTADT AN DER AISCH,49.583,10.600
4211,NEUSTADT AN DER DONAU,48.817,11.767
4212,NEUSTADT AN DER WALDNAAB,49.733,12.167
4213,NEUSTADT AN DER WEINSTRASSE,49.350,8.150
4214,NEUSTADT BEI COBURG,50.333,11.117
4215,NEUSTADT IN HOLSTEIN,54.100,10.817
4216,NEUSTADT-GLEWE,53.383,11.581
4217,NEUSTETTEN,48.483,8.883
4218,NEUSTRELITZ,53.365,13.069
4219,NEUS*SS,48.400,10.833
4220,NEUTRAUBLING,48.983,12.200
4221,NEUTREBBIN,52.663,14.227
4222,NEUWEILER,48.633,8.583
4223,NEUWIED,50.433,7.467
4224,NEUWÜRSCHNITZ,50.702,12.728
4225,NEUZELLE,52.087,14.649
4226,NEUÖTTING,48.233,12.700
4227,NEWEL,49.817,6.583
4228,NICKENICH,50.417,7.333
4229,NIDDA,50.417,9.017
4230,NIDDATAL,50.300,8.817
4231,NIDDERAU,50.250,8.900
4232,NIDEGGEN,50.700,6.483
4233,NIEBÜLL,54.800,8.833
4234,NIEDENSTEIN,51.233,9.317
4235,NIEDER-OLM,49.900,8.200
4236,NIEDERAICHBACH,48.600,12.317
4237,NIEDERALTEICH,48.767,13.033
4238,NIEDERAU,51.179,13.540
4239,NIEDERAULA,50.800,9.617
4240,NIEDERBERGKIRCHEN,48.317,12.500
4241,NIEDERBOBRITZSCH,50.899,13.438
4242,NIEDERBREITBACH,50.533,7.417
4243,NIEDERCUNNERSDORF,51.053,14.673
4244,NIEDERDORF,50.725,12.790
4245,NIEDERDORFELDEN,50.200,8.800
4246,NIEDERELBERT,50.400,7.817
4247,NIEDERESCHACH,48.133,8.533
4248,NIEDERFELL,50.283,7.467
4249,NIEDERFISCHBACH,50.850,7.883
4250,NIEDERFÜLLBACH,50.217,10.983
4251,NIEDERGOSELN,51.239,13.074
4252,NIEDERGÖRSDORF,51.984,12.992
4253,NIEDERKASSEL,50.817,7.033
4254,NIEDERKIRCHEN,49.583,7.700
4255,NIEDERKIRCHEN BEI DEIDESHEIM,49.417,8.217
4256,NIEDERKRÜCHTEN,51.200,6.217
4257,NIEDERLANGEN,52.867,7.283
4258,NIEDERLAUER,50.300,10.183
4259,NIEDERLEHME,52.326,13.655
4260,NIEDERLICHTENAU,50.911,13.007
4261,NIEDERMOHR,49.450,7.467
4262,NIEDERMURACH,49.450,12.383
4263,NIEDERNBERG,49.917,9.150
4264,NIEDERNDODELEBEN,52.138,11.500
4265,NIEDERNEISEN,50.333,8.050
4266,NIEDERNHALL,49.300,9.617
4267,NIEDERNHAUSEN,50.167,8.317
4268,NIEDERNWÖHREN,52.350,9.150
4269,NIEDERODERWITZ,50.952,14.750
4270,NIEDERORSCHEL,51.376,10.424
4271,NIEDERSACHSWERFEN,51.550,10.765
4272,NIEDERSCHÖNA,50.959,13.424
4273,NIEDERSCHÖNENFELD,48.717,10.933
4274,NIEDERSTETTEN,49.400,9.917
4275,NIEDERSTOTZINGEN,48.550,10.233
4276,NIEDERTAUFKIRCHEN,48.333,12.550
4277,NIEDERVIEHBACH,48.617,12.383
4278,NIEDERWERRN,50.067,10.183
4279,NIEDERWERTH,50.400,7.617
4280,NIEDERWIESA,50.867,13.022
4281,NIEDERWINKLING,48.883,12.800
4282,NIEDERWÖRRESBACH,49.767,7.333
4283,NIEDERWÜRSCHNITZ,50.725,12.757
4284,NIEDERZIER,50.883,6.467
4285,NIEDERZISSEN,50.467,7.217
4286,NIEFEN-ÖSCHELBRONN,48.917,8.783
4287,NIEHEIM,51.800,9.117
4288,NIEMETAL,51.517,9.717
4289,NIENBURG,51.837,11.768
4290,NIENBURG (WESER),52.633,9.200
4291,NIENHAGEN,52.550,10.100
4292,NIENST*DT,52.300,9.167
4293,NIERSTEIN,49.867,8.333
4294,NIESKY,51.294,14.827
4295,NIESTE,51.317,9.667
4296,NIESTETAL,51.317,9.550
4297,NIEVERN,50.333,7.683
4298,NISTERTAL,50.633,7.900
4299,NITTEL,49.650,6.450
4300,NITTENAU,49.200,12.283
4301,NITTENDORF,49.033,11.950
4302,NOBITZ,50.972,12.500
4303,NOHFELDEN,49.583,7.150
4304,NONNENHORN,47.583,9.617
4305,NONNEWITZ,51.096,12.127
4306,NONNWEILER,49.600,6.967
4307,NORDEN,53.600,7.200
4308,NORDENDORF,48.600,10.833
4309,NORDENHAM,53.483,8.483
4310,NORDERNEY,53.717,7.150
4311,NORDERSTEDT,53.700,10.017
4312,NORDGERMERSLEBEN,52.213,11.343
4313,NORDHALBEN,50.367,11.517
4314,NORDHASTEDT,54.167,9.183
4315,NORDHAUSEN,51.500,10.784
4316,NORDHEIM,49.117,9.133
4317,NORDHEIM VOR DER RHÖN,50.483,10.183
4318,NORDHOLZ,53.783,8.600
4319,NORDHORN,52.433,7.067
4320,NORDKIRCHEN,51.733,7.533
4321,NORDLEDA,53.767,8.833
4322,NORDRACH,48.400,8.083
4323,NORDSTEMMEN,52.167,9.783
4324,NORDSTRAND,54.483,8.850
4325,NORDWALDE,52.083,7.483
4326,NORHEIM,49.817,7.817
4327,NORTHEIM,51.700,10.000
4328,NORTMOOR,53.250,7.567
4329,NORTORF,54.167,9.850
4330,NORTRUP,52.617,7.867
4331,NOSSEN,51.057,13.298
4332,NOTTULN,51.933,7.350
4333,NOTZINGEN,48.667,9.467
4334,NUFRINGEN,48.617,8.900
4335,NUSPLINGEN,48.133,8.883
4336,NUSSDORF,47.900,12.600
4337,NUSSDORF AM INN,47.750,12.167
4338,NUSSLOCH,49.317,8.700
4339,NÖRDLINGEN,48.850,10.483
4340,NÖRTEN-HARDENBERG,51.633,9.933
4341,NÖRVENICH,50.817,6.650
4342,NÖSCHENRODE,51.830,10.795
4343,NÜBBEL,54.267,9.617
4344,NÜBEL,54.567,9.583
4345,NÜDLINGEN,50.217,10.133
4346,NÜMBRECHT,50.900,7.533
4347,NÜNCHRITZ,51.300,13.382
4348,NÜRNBERG,49.450,11.083
4349,NÜRTINGEN,48.633,9.350
4350,NÜSTTAL,50.633,9.850
4351,OBER-MÖRLEN,50.367,8.700
4352,OBER-OLM,49.933,8.200
4353,OBER-RAMSTADT,49.833,8.733
4354,OBERAMMERGAU,47.600,11.067
4355,OBERASBACH,49.417,10.967
4356,OBERAU,47.567,11.133
4357,OBERAUDORF,47.650,12.167
4358,OBERAULA,50.867,9.467
4359,OBERAURACH,49.933,10.633
4360,OBERBERGKIRCHEN,48.300,12.383
4361,OBERBOBRITZSCH,50.874,13.457
4362,OBERBOIHINGEN,48.650,9.367
4363,OBERCUNNERSDORF,51.032,14.684
4364,OBERDACHSTETTEN,49.417,10.433
4365,OBERDERDINGEN,49.067,8.800
4366,OBERDING,48.317,11.850
4367,OBERDISCHINGEN,48.300,9.833
4368,OBERDORLA,51.167,10.420
4369,OBERELSBACH,50.450,10.117
4370,OBERGRIESBACH,48.417,11.067
4371,OBERGURIG,51.124,14.415
4372,OBERGÜNZBURG,47.850,10.433
4373,OBERHACHING,48.033,11.600
4374,OBERHAID,49.933,10.817
4375,OBERHARMERSBACH,48.367,8.133
4376,OBERHAUSEN,47.783,11.133
4377,OBERHAUSEN,48.717,11.117
4378,OBERHAUSEN,51.483,6.867
4379,OBERHAUSEN-RHEINHAUSEN,49.267,8.483
4380,OBERHOF,50.709,10.728
4381,OBERKIRCH,48.533,8.083
4382,OBERKOCHEN,48.783,10.100
4383,OBERKOTZAU,50.267,11.933
4384,OBERLEICHTERSBACH,50.283,9.800
4385,OBERLICHTENAU,50.906,12.982
4386,OBERLICHTENAU,51.227,13.996
4387,OBERLIND,50.342,11.187
4388,OBERLUNGWITZ,50.787,12.732
4389,OBERMARCHTAL,48.233,9.567
4390,OBERMEITINGEN,48.150,10.817
4391,OBERMICHELBACH,49.533,10.917
4392,OBERMOSCHEL,49.733,7.767
4393,OBERNBREIT,49.650,10.167
4394,OBERNBURG AM MAIN,49.850,9.150
4395,OBERNDORF,53.750,9.150
4396,OBERNDORF AM LECH,48.667,10.867
4397,OBERNDORF AM NECKAR,48.300,8.567
4398,OBERNHEIM,48.167,8.867
4399,OBERNHEIM-KIRCHENARNBACH,49.367,7.583
4400,OBERNKIRCHEN,52.267,9.133
4401,OBERNZELL,48.550,13.633
4402,OBERNZENN,49.450,10.467
4403,OBERODERWITZ,50.966,14.736
4404,OBEROSTENDORF,47.950,10.750
4405,OBERPFRAMMERN,48.017,11.817
4406,OBERREICHENBACH,48.733,8.667
4407,OBERREUTE,47.567,9.950
4408,OBERRIED,47.933,7.950
4409,OBERRIEDEN,48.083,10.433
4410,OBERRIEXINGEN,48.933,9.033
4411,OBERROT,49.017,9.667
4412,OBERRÖBLINGEN,51.443,11.302
4413,OBERSCHEINFELD,49.717,10.433
4414,OBERSCHLEISSHEIM,48.250,11.567
4415,OBERSCHNEIDING,48.800,12.650
4416,OBERSCHWARZACH,49.867,10.417
4417,OBERSCHÖNA,50.899,13.254
4418,OBERSEIFERSDORF,50.947,14.813
4419,OBERSINN,50.217,9.617
4420,OBERSONTHEIM,49.050,9.900
4421,OBERSTADION,48.183,9.683
4422,OBERSTAUFEN,47.550,10.017
4423,OBERSTDORF,47.417,10.283
4424,OBERSTENFELD,49.017,9.317
4425,OBERSTREU,50.400,10.283
4426,OBERSULM,49.133,9.350
4427,OBERTAUFKIRCHEN,48.267,12.283
4428,OBERTEURINGEN,47.733,9.467
4429,OBERTHAL,49.517,7.083
4430,OBERTHULBA,50.200,9.967
4431,OBERTRAUBLING,48.967,12.167
4432,OBERTRUBACH,49.700,11.350
4433,OBERTSHAUSEN,50.083,8.850
4434,OBERURSEL (TAUNUS),50.200,8.583
4435,OBERVIECHTACH,49.467,12.417
4436,OBERWEISSBACH,50.583,11.146
4437,OBERWESEL,50.117,7.733
4438,OBERWESER,51.600,9.550
4439,OBERWIESENTHAL,50.420,12.978
4440,OBERWOLFACH,48.350,8.233
4441,OBHAUSEN,51.390,11.652
4442,OBING,48.000,12.417
4443,OBRIGHEIM,49.350,9.100
4444,OBRIGHEIM (PFALZ),49.567,8.200
4445,OCHSENFURTH,49.667,10.067
4446,OCHSENHAUSEN,48.067,9.950
4447,OCHTENDUNG,50.350,7.383
4448,OCHTRUP,52.217,7.183
4449,OCKENHEIM,49.950,7.967
4450,ODELZHAUSEN,48.317,11.200
4451,ODENTHAL,51.033,7.117
4452,ODERBERG,52.867,14.045
4453,ODERNHEIM AM GLAN,49.767,7.700
4454,OEBISFELDE,52.433,10.985
4455,OEDERAN,50.862,13.170
4456,OEDERQUART,53.800,9.233
4457,OEDHEIM,49.233,9.250
4458,OELDE,51.833,8.150
4459,OELIXDORF,53.933,9.567
4460,OELSA,50.947,13.674
4461,OELSNITZ,50.415,12.167
4462,OELSNITZ,50.729,12.710
4463,OER-ERKENSCHWICK,51.650,7.250
4464,OEREL,53.483,9.050
4465,OERLENBACH,50.150,10.133
4466,OERLINGHAUSEN,51.983,8.667
4467,OESTRICH-WINKEL,50.000,8.000
4468,OETTINGEN IN BAYERN,48.950,10.600
4469,OETZEN,53.017,10.683
4470,ÖHNINGEN,47.667,8.883
4471,ÖHRINGEN,49.200,9.500
4472,ÖLBRONN-DÜRRN,48.983,8.750
4473,ÖPFINGEN,48.283,9.800
4474,ÖSTRINGEN,49.217,8.717
4475,ÖTIGHEIM,48.883,8.233
4476,ÖTISHEIM,48.967,8.800
4477,OFFENBURG,48.467,7.950
4478,OFFENHAUSEN,49.450,11.417
4479,OFFINGEN,48.483,10.367
4480,OFFSTEIN,49.600,8.233
4481,OFTERDINGEN,48.417,9.033
4482,OFTERSCHWANG,47.500,10.233
4483,OFTERSHEIM,49.367,8.583
4484,OHLSBACH,48.433,8.000
4485,OHLSTADT,47.633,11.233
4486,OHMDEN,48.650,9.533
4487,OHORN,51.179,14.063
4488,OHRDRUF,50.830,10.736
4489,OKRILLA,51.183,13.846
4490,OLBERNHAU,50.663,13.333
4491,OLBERSDORF,50.881,14.801
4492,OLCHING,48.217,11.333
4493,OLDENBURG,53.150,8.217
4494,OLDENBURG IN HOLSTEIN,54.300,10.883
4495,OLDENDORF,53.583,9.250
4496,OLDENSWORT,54.367,8.950
4497,OLDISLEBEN,51.312,11.168
4498,OLFEN,51.717,7.383
4499,OLPE,51.033,7.850
4500,OLSBERG,51.367,8.483
4501,OLSBRÜCKEN,49.533,7.667
4502,OPFENBACH,47.633,9.833
4503,OPPACH,51.060,14.515
4504,OPPENAU,48.483,8.167
4505,OPPENHEIM,49.850,8.367
4506,OPPENWEILER,48.983,9.467
4507,ORANIENBAUM,51.803,12.395
4508,ORANIENBURG,52.755,13.235
4509,ORENHOFEN,49.900,6.650
4510,ORNBAU,49.183,10.667
4511,ORSINGEN-NENZINGEN,47.833,8.933
4512,ORTENBERG,48.450,7.967
4513,ORTENBERG,50.350,9.050
4514,ORTENBURG,48.550,13.217
4515,ORTMANNSDORF,50.706,12.620
4516,ORTRAND,51.376,13.757
4517,OSANN-MONZEL,49.917,6.950
4518,OSBURG,49.717,6.783
4519,OSCHATZ,51.296,13.110
4520,OSCHERSLEBEN,52.028,11.224
4521,OSDORF,54.433,10.017
4522,OSLOSS,52.467,10.683
4523,OSNABRÜCK,52.283,8.050
4524,OSSMANNSTEDT,51.021,11.429
4525,OSTBEVERN,52.033,7.833
4526,OSTEEL,53.533,7.250
4527,OSTELSHEIM,48.733,8.850
4528,OSTEN,53.700,9.183
4529,OSTENFELD (HUSUM),54.467,9.233
4530,OSTERBURG,52.791,11.754
4531,OSTERBURKEN,49.433,9.433
4532,OSTERCAPPELN,52.350,8.233
4533,OSTERHOFEN,48.700,13.033
4534,OSTERHOLZ-SCHARMBECK,53.233,8.783
4535,OSTERNIENBURG,51.796,12.029
4536,OSTERODE AM HARZ,51.733,10.250
4537,OSTERRÖNFELD,54.300,9.700
4538,OSTERSPAI,50.250,7.617
4539,OSTERWALD,52.550,7.017
4540,OSTERWEDDINGEN,52.044,11.578
4541,OSTERWIECK,51.966,10.699
4542,OSTFILDERN,48.717,9.267
4543,OSTHEIM VOR DER RHÖN,50.467,10.233
4544,OSTHOFEN,49.700,8.317
4545,OSTRACH,47.950,9.383
4546,OSTRAU,51.206,13.162
4547,OSTRHAUDERFEHN,53.133,7.617
4548,OSTRITZ,51.021,14.952
4549,OSTRO,51.218,14.191
4550,OSTSEEBAD BINZ,54.399,13.613
4551,OSTSEEBAD BOLTENHAGEN,53.991,11.196
4552,OSTSEEBAD GRAAL,54.250,12.234
4553,OSTSEEBAD GÖHREN,54.342,13.746
4554,OSTSEEBAD KÜHLUNGSBORN,54.144,11.754
4555,OSTSEEBAD PREROW,54.443,12.574
4556,OSTSEEBAD RERIK,54.110,11.615
4557,OSTSEEBAD SELLIN,54.378,13.695
4558,OSTSEEBAD ZINGST,54.436,12.684
4559,OSTSTEINBEK,53.550,10.167
4560,OTTENBACH,48.733,9.750
4561,OTTENDORF,50.938,12.978
4562,OTTENDORF,50.979,13.130
4563,OTTENDORF-OKRILLA,51.190,13.831
4564,OTTENHOFEN,48.217,11.883
4565,OTTENHÖFEN IM SCHWARZWALD,48.567,8.150
4566,OTTENSOOS,49.517,11.350
4567,OTTENSTEIN,51.950,9.417
4568,OTTER,53.250,9.750
4569,OTTERBACH,49.483,7.733
4570,OTTERBERG,49.500,7.767
4571,OTTERFING,47.917,11.683
4572,OTTERNDORF,53.817,8.900
4573,OTTERSBERG,53.117,9.150
4574,OTTERSHEIM BEI LANDAU,49.200,8.233
4575,OTTERSTADT,49.367,8.450
4576,OTTERSWEIER,48.667,8.117
4577,OTTOBEUREN,47.950,10.300
4578,OTTOBRUNN,48.067,11.667
4579,OTTRAU,50.800,9.383
4580,OTTWEILER,49.400,7.167
4581,OTZBERG,49.833,8.900
4582,OTZING,48.767,12.817
4583,OVELGÖNNE,53.350,8.417
4584,OVERATH,50.933,7.283
4585,OWEN,48.583,9.450
4586,OWINGEN,47.817,9.167
4587,OWSCHLAG,54.400,9.583
4588,OY-MITTELBERG,47.633,10.433
4589,OYBIN,50.842,14.761
4590,OYTEN,53.067,9.017
4591,PADERBORN,51.717,8.750
4592,PAHLEN,54.267,9.283
4593,PAINTEN,49.000,11.817
4594,PALLING,48.000,12.633
4595,PALZEM,49.567,6.367
4596,PANKER,54.333,10.567
4597,PANSCHWITZ,51.236,14.199
4598,PAPENBURG,53.083,7.400
4599,PAPPENHEIM,48.933,10.983
4600,PAPPENHEIM,50.800,10.482
4601,PARCHIM,53.429,11.850
4602,PAREY,52.383,11.989
4603,PARKSTEIN,49.733,12.067
4604,PARKSTETTEN,48.917,12.600
4605,PARSAU,52.533,10.883
4606,PARSBERG,49.167,11.717
4607,PARTENSTEIN,50.050,9.517
4608,PASEWALK,53.505,13.996
4609,PASSAU,48.567,13.467
4610,PASTETTEN,48.200,11.950
4611,PATERSDORF,49.017,12.983
4612,PATTENSEN,52.267,9.767
4613,PECHBRUNN,49.967,12.167
4614,PEGAU,51.170,12.250
4615,PEGNITZ,49.750,11.550
4616,PEINE,52.317,10.233
4617,PEISSEN,51.743,11.757
4618,PEISSENBERG,47.800,11.083
4619,PEITING,47.800,10.933
4620,PEITZ,51.860,14.412
4621,PELLWORM,54.517,8.650
4622,PEMFLING,49.267,12.617
4623,PENNIGSEHL,52.650,9.033
4624,PENTLING,48.983,12.067
4625,PENZBERG,47.750,11.383
4626,PENZING,48.083,10.933
4627,PENZLIN,53.507,13.092
4628,PERACH,48.267,12.767
4629,PERKAM,48.850,12.450
4630,PERL,49.467,6.383
4631,PERLEBERG,53.073,11.858
4632,PERLESREUT,48.783,13.450
4633,PETERSAURACH,49.317,10.750
4634,PETERSBERG,50.567,9.717
4635,PETERSDORF,48.500,11.017
4636,PETERSHAGEN,52.383,8.967
4637,PETERSHAGEN,52.523,13.769
4638,PETERSHAUSEN,48.417,11.467
4639,PETTENDORF,49.067,12.000
4640,PETTING,47.917,12.817
4641,PETTSTADT,49.833,10.933
4642,PFAFFENHAUSEN,48.117,10.450
4643,PFAFFENHOFEN,49.067,8.983
4644,PFAFFENHOFEN AN DER GLONN,48.300,11.167
4645,PFAFFENHOFEN AN DER ILM,48.533,11.500
4646,PFAFFENHOFEN AN DER ROTH,48.350,10.167
4647,PFAFFENWEILER,47.933,7.750
4648,PFAFFING,48.050,12.117
4649,PFAFFRODA,50.700,13.348
4650,PFAKOFEN,48.850,12.233
4651,PFALZGRAFENWEILER,48.533,8.567
4652,PFARRKIRCHEN,48.433,12.933
4653,PFARRWEISACH,50.150,10.733
4654,PFATTER,48.967,12.383
4655,PFEDELBACH,49.183,9.500
4656,PFEFFENHAUSEN,48.667,11.967
4657,PFINZTAL,48.983,8.550
4658,PFOFELD,49.117,10.833
4659,PFORZEN,47.933,10.617
4660,PFORZHEIM,48.883,8.700
4661,PFREIMD,49.500,12.183
4662,PFRONSTETTEN,48.283,9.367
4663,PFRONTEN,47.583,10.567
4664,PFULLENDORF,47.917,9.250
4665,PFULLINGEN,48.467,9.233
4666,PFUNGSTADT,49.800,8.600
4667,PFÖRRING,48.817,11.683
4668,PHILIPPSBURG,49.233,8.450
4669,PHILIPPSTHAL (WERRA),50.850,10.000
4670,PIDING,47.767,12.917
4671,PIELENHOFEN,49.067,11.967
4672,PIESPORT,49.883,6.917
4673,PILSACH,49.317,11.500
4674,PILSTING,48.700,12.650
4675,PINNEBERG,53.667,9.800
4676,PINZBERG,49.700,11.100
4677,PIRK,49.633,12.167
4678,PIRMASENS,49.200,7.600
4679,PIRNA,50.959,13.946
4680,PITTENHART,47.983,12.383
4681,PLAIDT,50.383,7.383
4682,PLANEGG,48.100,11.433
4683,PLANKSTADT,49.400,8.600
4684,PLATTLING,48.783,12.867
4685,PLAU,53.459,12.262
4686,PLAUEN,50.489,12.130
4687,PLECH,49.650,11.467
4688,PLEIDELSHEIM,48.967,9.200
4689,PLEINFELD,49.100,10.983
4690,PLEISKIRCHEN,48.317,12.600
4691,PLEISSA,50.842,12.772
4692,PLESSA,51.468,13.618
4693,PLETTENBERG,51.217,7.867
4694,PLEYSTEIN,49.650,12.417
4695,PLIENING,48.200,11.800
4696,PLIEZHAUSEN,48.567,9.200
4697,PLOCHINGEN,48.717,9.417
4698,PLUWIG,49.700,6.717
4699,PLÖN,54.167,10.417
4700,PLÖSSBERG,49.783,12.317
4701,PLÖTZKAU,51.748,11.678
4702,PLÜDERHAUSEN,48.800,9.600
4703,POBERSHAU,50.638,13.217
4704,POCKAU,50.702,13.228
4705,POCKING,48.400,13.317
4706,POHLHEIM,50.533,8.717
4707,POING,48.167,11.817
4708,POLCH,50.300,7.317
4709,POLENZ,51.025,14.188
4710,POLKENBERG,51.186,12.908
4711,POLLE,51.900,9.400
4712,POLLEBEN,51.580,11.594
4713,POLLENFELD,48.950,11.217
4714,POLLHAGEN,52.383,9.183
4715,POLLING,47.817,11.133
4716,POLLING,48.217,12.567
4717,POLSINGEN,48.917,10.717
4718,POMMELSBRUNN,49.500,11.517
4719,POMMERSFELDEN,49.767,10.817
4720,PONITZ,50.860,12.424
4721,POPPENHAUSEN,50.100,10.150
4722,POPPENHAUSEN (WASSERKUPPE),50.483,9.867
4723,POPPENRICHT,49.483,11.800
4724,PORTA WESTFALICA,52.233,8.933
4725,POSSENDORF,50.966,13.714
4726,POSTAU,48.650,12.333
4727,POSTBAUR-HENG,49.317,11.350
4728,POTSDAM,52.401,13.049
4729,POTTENSTEIN,49.767,11.417
4730,POUCH,51.626,12.395
4731,PRACHT,50.767,7.650
4732,PRACKENBACH,49.100,12.833
4733,PRATAU,51.846,12.645
4734,PREETZ,54.233,10.283
4735,PREMNITZ,52.528,12.348
4736,PRENZLAU,53.319,13.865
4737,PRESSATH,49.767,11.933
4738,PRESSECK,50.233,11.550
4739,PRESSIG,50.350,11.317
4740,PRETTIN,51.665,12.934
4741,PRETZFELD,49.767,11.183
4742,PRETZSCH,51.718,12.805
4743,PRETZSCHENDORF,50.872,13.536
4744,PREUSSISCH OLDENDORF,52.300,8.500
4745,PRICHSENSTADT,49.817,10.350
4746,PRIEN AM CHIEMSEE,47.850,12.350
4747,PRIEROS,52.225,13.777
4748,PRIESENDORF,49.917,10.717
4749,PRISDORF,53.683,9.767
4750,PRITTRICHING,48.200,10.933
4751,PRITZWALK,53.149,12.172
4752,PROBSTEIERHAGEN,54.367,10.300
4753,PROBSTZELLA,50.532,11.384
4754,PROFEN,51.133,12.221
4755,PRONSTORF,53.967,10.467
4756,PRUTTING,47.900,12.200
4757,PRÖSEN,51.431,13.493
4758,PRÜM,50.200,6.417
4759,PUCHHEIM,48.150,11.350
4760,PUDERBACH,50.600,7.617
4761,PULHEIM,51.000,6.800
4762,PULLACH IM ISARTAL,48.050,11.517
4763,PULLENREUTH,49.933,12.000
4764,PULSEN,51.390,13.441
4765,PULSNITZ,51.183,14.022
4766,PUSCHENDORF,49.517,10.833
4767,PUSCHWITZ,51.255,14.298
4768,PUTBUS,54.351,13.473
4769,PUTLITZ,53.250,12.041
4770,PUTZBRUNN,48.083,11.717
4771,PUTZKAU,51.103,14.235
4772,PYRBAUM,49.300,11.283
4773,PÄHL,47.900,11.183
4774,PÖCKING,47.967,11.300
4775,PÖHLA,50.516,12.826
4776,PÖLITZ,53.783,10.383
4777,PÖRNBACH,48.617,11.467
4778,PÖSSNECK,50.700,11.598
4779,PÖTTMES,48.583,11.083
4780,PÜCHERSREUTH,49.750,12.233
4781,PÜRGEN,48.017,10.917
4782,PÜTTLINGEN,49.283,6.883
4783,QUAKENBRÜCK,52.683,7.950
4784,QUARNBEK,54.333,9.983
4785,QUEDLINBURG,51.798,11.138
4786,QUEIDERSBACH,49.367,7.633
4787,QUERFURT,51.381,11.601
4788,QUERN,54.750,9.717
4789,QUICKBORN,53.733,9.900
4790,QUIERSCHIED,49.333,7.050
4791,RABENAU,50.683,8.867
4792,RABENAU,50.966,13.645
4793,RADBRUCH,53.317,10.283
4794,RADDESTORF,52.450,8.967
4795,RADEBERG,51.119,13.926
4796,RADEBEUL,51.115,13.632
4797,RADEBURG,51.216,13.732
4798,RADEVORMWALD,51.200,7.350
4799,RADIBOR,51.245,14.404
4800,RADOLFSZELL AM BODENSEE,47.733,8.967
4801,RAESFELD,51.767,6.833
4802,RAGUHN,51.711,12.286
4803,RAHDEN,52.433,8.617
4804,RAIN,48.683,10.917
4805,RAIN,48.900,12.467
4806,RAINAU,48.933,10.150
4807,RAISDORF,54.283,10.250
4808,RAISTING,47.917,11.117
4809,RALINGEN,49.800,6.517
4810,RAMBERG,49.267,8.017
4811,RAMMELSBACH,49.550,7.450
4812,RAMMENAU,51.156,14.140
4813,RAMMINGEN,48.067,10.583
4814,RAMSAU BEI BERCHTESGADEN,47.617,12.883
4815,RAMSEN,49.533,8.017
4816,RAMSIN,51.612,12.232
4817,RAMSTEIN-MIESENBACH,49.450,7.550
4818,RAMSTHAL,50.133,10.067
4819,RANDERSACKER,49.767,9.983
4820,RANGENDINGEN,48.383,8.883
4821,RANIS,50.665,11.572
4822,RANNUNGEN,50.167,10.200
4823,RANSBACH-BAUMBACH,50.467,7.733
4824,RANSTADT,50.367,8.983
4825,RANTRUM,54.450,9.133
4826,RASCHAU,50.534,12.837
4827,RASDORF,50.717,9.900
4828,RASTATT,48.867,8.200
4829,RASTEDE,53.250,8.200
4830,RATEKAU,53.950,10.733
4831,RATHENOW,52.608,12.341
4832,RATHMANNSDORF,50.933,14.138
4833,RATINGEN,51.300,6.850
4834,RATTELSDORF,50.017,10.883
4835,RATTENBERG,49.083,12.750
4836,RATTISZELL,49.033,12.667
4837,RATZEBURG,53.700,10.750
4838,RATZENHOFEN,48.700,11.800
4839,RAUBACH,50.583,7.633
4840,RAUBLING,47.800,12.117
4841,RAUEN,52.335,14.034
4842,RAUENBERG,49.267,8.700
4843,RAUHENEBRACH,49.883,10.617
4844,RAUNHEIM,50.017,8.450
4845,RAUSCHENBERG,50.883,8.917
4846,RAVENSBURG,47.783,9.617
4847,RAVENSTEIN,49.400,9.500
4848,REBESGRÜN,50.530,12.373
4849,RECHBERGHAUSEN,48.733,9.650
4850,RECHENBERG,50.739,13.562
4851,RECHTENBACH,49.983,9.500
4852,RECHTMEHRING,48.117,12.167
4853,RECHTSUPWEG,53.533,7.333
4854,RECKE,52.367,7.717
4855,RECKENDORF,50.017,10.833
4856,RECKLINGHAUSEN,51.617,7.200
4857,REDNITZHEMMBACH,49.300,11.083
4858,REDWITZ AN DER RODACH,50.183,11.200
4859,REES,51.767,6.400
4860,REESSUM,53.133,9.200
4861,REGEN,48.967,13.133
4862,REGENSBURG,49.017,12.100
4863,REGENSTAUF,49.133,12.133
4864,REGIS-BREITINGEN,51.092,12.442
4865,REGNITZLOSAU,50.300,12.050
4866,REHAU,50.250,12.033
4867,REHBRÜCKE,52.337,13.098
4868,REHBURG-LOCCUM,52.483,9.233
4869,REHDEN,52.617,8.483
4870,REHFELDE,52.528,13.902
4871,REHLING,48.483,10.933
4872,REHLINGEN,49.383,6.683
4873,REHNA,53.780,11.046
4874,REICHARDTSWERBEN,51.250,11.946
